Sent: {'order_id': 1001, 'customer_id': 185, 'product_id': 46, 'quantity': 9, 'price': 405.37, 'order_time': '2026-09-10 20:09:26'}
Sent: {'order_id': 1837, 'customer_id': 331, 'product_id': 17, 'quantity': 8, 'price': 68.29, 'order_time': '2026-09-10 20:30:34'}
Sent: {'order_id': 1838, 'customer_id': 236, 'product_id': 28, 'quantity': 4, 'price': 437.87, 'order_time': '2026-09-10 20:30:36'}
Sent: {'order_id': 1839, 'customer_id': 443, 'product_id': 14, 'quantity': 6, 'price': 437.8, 'order_time': '2026-09-10 20:30:38'}
Sent: {'order_id': 1840, 'customer_id': 344, 'product_id': 30, 'quantity': 4, 'price': 408.82, 'order_time': '2026-09-10 20:30:39'}
Sent: {'order_id': 1841, 'customer_id': 430, 'product_id': 37, 'quantity': 6, 'price': 204.6, 'order_time': '2026-09-10 20:30:40'}
Sent: {'order_id': 1842, 'customer_id': 284, 'product_id': 6, 'quantity': 7, 'price': 234.02, 'order_time': '2026-09-10 20:30:42'}
Sent: {'order_id': 1843, 'customer_id': 383, 'product_id': 21, 'quantity': 7, 'price': 29.65, 'order_time': '2026-09-10 20:30:43'}
Sent: {'order_id': 1844, 'customer_id': 170, 'product_id': 38, 'quantity': 4, 'price': 411.0, 'order_time': '2026-09-10 20:30:44'}
Sent: {'order_id': 1845, 'customer_id': 272, 'product_id': 11, 'quantity': 2, 'price': 316.1, 'order_time': '2026-09-10 20:30:46'}
Sent: {'order_id': 1846, 'customer_id': 462, 'product_id': 4, 'quantity': 10, 'price': 499.99, 'order_time': '2026-09-10 20:30:48'}
Sent: {'order_id': 1847, 'customer_id': 462, 'product_id': 34, 'quantity': 2, 'price': 152.16, 'order_time': '2026-09-10 20:30:49'}
Sent: {'order_id': 1848, 'customer_id': 256, 'product_id': 34, 'quantity': 6, 'price': 356.51, 'order_time': '2026-09-10 20:30:51'}
Sent: {'order_id': 1849, 'customer_id': 181, 'product_id': 27, 'quantity': 10, 'price': 110.88, 'order_time': '2026-09-10 20:30:52'}
Sent: {'order_id': 1850, 'customer_id': 205, 'product_id': 32, 'quantity': 1, 'price': 58.0, 'order_time': '2026-09-10 20:30:53'}
Sent: {'order_id': 1851, 'customer_id': 117, 'product_id': 45, 'quantity': 5, 'price': 135.01, 'order_time': '2026-09-10 20:30:55'}
Sent: {'order_id': 1852, 'customer_id': 353, 'product_id': 1, 'quantity': 3, 'price': 57.82, 'order_time': '2026-09-10 20:30:56'}
Sent: {'order_id': 1853, 'customer_id': 351, 'product_id': 45, 'quantity': 3, 'price': 479.92, 'order_time': '2026-09-10 20:30:58'}
Sent: {'order_id': 1854, 'customer_id': 472, 'product_id': 13, 'quantity': 8, 'price': 371.65, 'order_time': '2026-09-10 20:31:00'}
Sent: {'order_id': 1855, 'customer_id': 445, 'product_id': 41, 'quantity': 8, 'price': 326.29, 'order_time': '2026-09-10 20:31:01'}
Sent: {'order_id': 1856, 'customer_id': 387, 'product_id': 1, 'quantity': 1, 'price': 207.8, 'order_time': '2026-09-10 20:31:02'}
Sent: {'order_id': 1857, 'customer_id': 114, 'product_id': 49, 'quantity': 1, 'price': 63.13, 'order_time': '2026-09-10 20:31:03'}
Sent: {'order_id': 1858, 'customer_id': 307, 'product_id': 36, 'quantity': 6, 'price': 123.21, 'order_time': '2026-09-10 20:31:05'}
Sent: {'order_id': 1859, 'customer_id': 500, 'product_id': 13, 'quantity': 5, 'price': 145.57, 'order_time': '2026-09-10 20:31:06'}
Sent: {'order_id': 1860, 'customer_id': 313, 'product_id': 38, 'quantity': 7, 'price': 469.41, 'order_time': '2026-09-10 20:31:08'}
Sent: {'order_id': 1861, 'customer_id': 295, 'product_id': 19, 'quantity': 1, 'price': 8.1, 'order_time': '2026-09-10 20:31:09'}
Sent: {'order_id': 1862, 'customer_id': 410, 'product_id': 44, 'quantity': 10, 'price': 430.05, 'order_time': '2026-09-10 20:31:11'}
Sent: {'order_id': 1863, 'customer_id': 148, 'product_id': 22, 'quantity': 5, 'price': 483.9, 'order_time': '2026-09-10 20:31:12'}
Sent: {'order_id': 1864, 'customer_id': 325, 'product_id': 15, 'quantity': 9, 'price': 150.35, 'order_time': '2026-09-10 20:31:14'}
Sent: {'order_id': 1865, 'customer_id': 378, 'product_id': 7, 'quantity': 2, 'price': 118.46, 'order_time': '2026-09-10 20:31:16'}
Sent: {'order_id': 1866, 'customer_id': 173, 'product_id': 5, 'quantity': 5, 'price': 497.8, 'order_time': '2026-09-10 20:31:18'}
Sent: {'order_id': 1867, 'customer_id': 301, 'product_id': 44, 'quantity': 8, 'price': 230.77, 'order_time': '2026-09-10 20:31:20'}
Sent: {'order_id': 1868, 'customer_id': 154, 'product_id': 24, 'quantity': 2, 'price': 37.59, 'order_time': '2026-09-10 20:31:21'}
Sent: {'order_id': 1869, 'customer_id': 322, 'product_id': 30, 'quantity': 4, 'price': 69.65, 'order_time': '2026-09-10 20:31:23'}
Sent: {'order_id': 1870, 'customer_id': 281, 'product_id': 24, 'quantity': 6, 'price': 105.34, 'order_time': '2026-09-10 20:31:24'}
Sent: {'order_id': 1871, 'customer_id': 164, 'product_id': 40, 'quantity': 9, 'price': 221.82, 'order_time': '2026-09-10 20:31:26'}
Sent: {'order_id': 1872, 'customer_id': 300, 'product_id': 7, 'quantity': 9, 'price': 236.61, 'order_time': '2026-09-10 20:31:27'}
Sent: {'order_id': 1873, 'customer_id': 326, 'product_id': 35, 'quantity': 3, 'price': 142.96, 'order_time': '2026-09-10 20:31:29'}
Sent: {'order_id': 1874, 'customer_id': 295, 'product_id': 38, 'quantity': 10, 'price': 85.22, 'order_time': '2026-09-10 20:31:31'}
Sent: {'order_id': 1875, 'customer_id': 143, 'product_id': 39, 'quantity': 3, 'price': 158.1, 'order_time': '2026-09-10 20:31:32'}
Sent: {'order_id': 1876, 'customer_id': 171, 'product_id': 24, 'quantity': 8, 'price': 215.47, 'order_time': '2026-09-10 20:31:34'}
Sent: {'order_id': 1877, 'customer_id': 371, 'product_id': 31, 'quantity': 9, 'price': 87.66, 'order_time': '2026-09-10 20:31:36'}
Sent: {'order_id': 1878, 'customer_id': 147, 'product_id': 32, 'quantity': 6, 'price': 13.36, 'order_time': '2026-09-10 20:31:38'}
Sent: {'order_id': 1879, 'customer_id': 342, 'product_id': 5, 'quantity': 6, 'price': 463.55, 'order_time': '2026-09-10 20:31:39'}
Sent: {'order_id': 1880, 'customer_id': 267, 'product_id': 46, 'quantity': 9, 'price': 65.19, 'order_time': '2026-09-10 20:31:41'}
Sent: {'order_id': 1881, 'customer_id': 150, 'product_id': 46, 'quantity': 4, 'price': 368.88, 'order_time': '2026-09-10 20:31:43'}
Sent: {'order_id': 1882, 'customer_id': 167, 'product_id': 1, 'quantity': 5, 'price': 465.38, 'order_time': '2026-09-10 20:31:44'}
Sent: {'order_id': 1883, 'customer_id': 106, 'product_id': 19, 'quantity': 3, 'price': 105.65, 'order_time': '2026-09-10 20:31:45'}
Sent: {'order_id': 1884, 'customer_id': 185, 'product_id': 4, 'quantity': 9, 'price': 439.44, 'order_time': '2026-09-10 20:31:47'}
Sent: {'order_id': 1885, 'customer_id': 148, 'product_id': 43, 'quantity': 10, 'price': 264.23, 'order_time': '2026-09-10 20:31:48'}
Sent: {'order_id': 1886, 'customer_id': 415, 'product_id': 26, 'quantity': 7, 'price': 432.36, 'order_time': '2026-09-10 20:31:50'}
Sent: {'order_id': 1887, 'customer_id': 380, 'product_id': 21, 'quantity': 4, 'price': 172.98, 'order_time': '2026-09-10 20:31:51'}
Sent: {'order_id': 1888, 'customer_id': 217, 'product_id': 24, 'quantity': 8, 'price': 409.5, 'order_time': '2026-09-10 20:31:53'}
Sent: {'order_id': 1889, 'customer_id': 374, 'product_id': 9, 'quantity': 9, 'price': 183.61, 'order_time': '2026-09-10 20:31:54'}
Sent: {'order_id': 1890, 'customer_id': 282, 'product_id': 1, 'quantity': 3, 'price': 254.09, 'order_time': '2026-09-10 20:31:55'}
Sent: {'order_id': 1891, 'customer_id': 142, 'product_id': 50, 'quantity': 1, 'price': 154.96, 'order_time': '2026-09-10 20:31:57'}
Sent: {'order_id': 1892, 'customer_id': 320, 'product_id': 33, 'quantity': 5, 'price': 340.11, 'order_time': '2026-09-10 20:31:59'}
Sent: {'order_id': 1893, 'customer_id': 429, 'product_id': 10, 'quantity': 2, 'price': 97.11, 'order_time': '2026-09-10 20:32:00'}
Sent: {'order_id': 1894, 'customer_id': 354, 'product_id': 48, 'quantity': 2, 'price': 68.94, 'order_time': '2026-09-10 20:32:02'}
Sent: {'order_id': 1895, 'customer_id': 446, 'product_id': 9, 'quantity': 1, 'price': 358.19, 'order_time': '2026-09-10 20:32:03'}
Sent: {'order_id': 1896, 'customer_id': 308, 'product_id': 18, 'quantity': 8, 'price': 340.68, 'order_time': '2026-09-10 20:32:04'}
Sent: {'order_id': 1897, 'customer_id': 245, 'product_id': 44, 'quantity': 2, 'price': 73.51, 'order_time': '2026-09-10 20:32:06'}
Sent: {'order_id': 1898, 'customer_id': 220, 'product_id': 41, 'quantity': 5, 'price': 176.99, 'order_time': '2026-09-10 20:32:07'}
Sent: {'order_id': 1899, 'customer_id': 201, 'product_id': 33, 'quantity': 9, 'price': 267.1, 'order_time': '2026-09-10 20:32:08'}
Sent: {'order_id': 1900, 'customer_id': 322, 'product_id': 14, 'quantity': 8, 'price': 115.39, 'order_time': '2026-09-10 20:32:10'}
Sent: {'order_id': 1901, 'customer_id': 439, 'product_id': 46, 'quantity': 4, 'price': 265.06, 'order_time': '2026-09-10 20:32:12'}
Sent: {'order_id': 1902, 'customer_id': 212, 'product_id': 44, 'quantity': 4, 'price': 230.72, 'order_time': '2026-09-10 20:32:14'}
Sent: {'order_id': 1903, 'customer_id': 165, 'product_id': 23, 'quantity': 2, 'price': 393.32, 'order_time': '2026-09-10 20:32:15'}
Sent: {'order_id': 1904, 'customer_id': 436, 'product_id': 4, 'quantity': 10, 'price': 166.79, 'order_time': '2026-09-10 20:32:17'}
Sent: {'order_id': 1905, 'customer_id': 234, 'product_id': 50, 'quantity': 4, 'price': 311.49, 'order_time': '2026-09-10 20:32:18'}
Sent: {'order_id': 1906, 'customer_id': 348, 'product_id': 44, 'quantity': 9, 'price': 298.44, 'order_time': '2026-09-10 20:32:20'}
Sent: {'order_id': 1907, 'customer_id': 276, 'product_id': 22, 'quantity': 2, 'price': 273.0, 'order_time': '2026-09-10 20:32:21'}
Sent: {'order_id': 1908, 'customer_id': 289, 'product_id': 37, 'quantity': 3, 'price': 297.51, 'order_time': '2026-09-10 20:32:23'}
Sent: {'order_id': 1909, 'customer_id': 295, 'product_id': 7, 'quantity': 10, 'price': 344.2, 'order_time': '2026-09-10 20:32:25'}
Sent: {'order_id': 1910, 'customer_id': 429, 'product_id': 1, 'quantity': 2, 'price': 206.61, 'order_time': '2026-09-10 20:32:26'}
Sent: {'order_id': 1911, 'customer_id': 290, 'product_id': 21, 'quantity': 6, 'price': 256.32, 'order_time': '2026-09-10 20:32:28'}
Sent: {'order_id': 1912, 'customer_id': 336, 'product_id': 22, 'quantity': 5, 'price': 464.29, 'order_time': '2026-09-10 20:32:30'}
Sent: {'order_id': 1913, 'customer_id': 113, 'product_id': 25, 'quantity': 5, 'price': 305.13, 'order_time': '2026-09-10 20:32:31'}
Sent: {'order_id': 1914, 'customer_id': 169, 'product_id': 45, 'quantity': 6, 'price': 198.81, 'order_time': '2026-09-10 20:32:33'}
Sent: {'order_id': 1915, 'customer_id': 342, 'product_id': 10, 'quantity': 3, 'price': 454.67, 'order_time': '2026-09-10 20:32:34'}
Sent: {'order_id': 1916, 'customer_id': 166, 'product_id': 35, 'quantity': 9, 'price': 335.15, 'order_time': '2026-09-10 20:32:36'}
Sent: {'order_id': 1917, 'customer_id': 359, 'product_id': 29, 'quantity': 6, 'price': 169.0, 'order_time': '2026-09-10 20:32:38'}
Sent: {'order_id': 1918, 'customer_id': 223, 'product_id': 43, 'quantity': 3, 'price': 143.78, 'order_time': '2026-09-10 20:32:39'}
Sent: {'order_id': 1919, 'customer_id': 418, 'product_id': 24, 'quantity': 4, 'price': 179.39, 'order_time': '2026-09-10 20:32:41'}
Sent: {'order_id': 1920, 'customer_id': 336, 'product_id': 32, 'quantity': 6, 'price': 46.32, 'order_time': '2026-09-10 20:32:42'}
Sent: {'order_id': 1921, 'customer_id': 126, 'product_id': 2, 'quantity': 6, 'price': 87.96, 'order_time': '2026-09-10 20:32:44'}
Sent: {'order_id': 1922, 'customer_id': 284, 'product_id': 18, 'quantity': 5, 'price': 338.32, 'order_time': '2026-09-10 20:32:46'}
Sent: {'order_id': 1923, 'customer_id': 113, 'product_id': 38, 'quantity': 5, 'price': 217.23, 'order_time': '2026-09-10 20:32:47'}
Sent: {'order_id': 1924, 'customer_id': 172, 'product_id': 3, 'quantity': 5, 'price': 415.17, 'order_time': '2026-09-10 20:32:49'}
Sent: {'order_id': 1925, 'customer_id': 320, 'product_id': 45, 'quantity': 5, 'price': 20.35, 'order_time': '2026-09-10 20:32:51'}
Sent: {'order_id': 1926, 'customer_id': 123, 'product_id': 26, 'quantity': 7, 'price': 479.25, 'order_time': '2026-09-10 20:32:52'}
Sent: {'order_id': 1927, 'customer_id': 362, 'product_id': 42, 'quantity': 3, 'price': 412.99, 'order_time': '2026-09-10 20:32:54'}
Sent: {'order_id': 1928, 'customer_id': 313, 'product_id': 3, 'quantity': 5, 'price': 384.37, 'order_time': '2026-09-10 20:32:56'}
Sent: {'order_id': 1929, 'customer_id': 132, 'product_id': 43, 'quantity': 4, 'price': 191.04, 'order_time': '2026-09-10 20:32:57'}
Sent: {'order_id': 1930, 'customer_id': 420, 'product_id': 32, 'quantity': 1, 'price': 198.61, 'order_time': '2026-09-10 20:32:59'}
Sent: {'order_id': 1931, 'customer_id': 135, 'product_id': 11, 'quantity': 9, 'price': 23.65, 'order_time': '2026-09-10 20:33:00'}
Sent: {'order_id': 1932, 'customer_id': 199, 'product_id': 9, 'quantity': 3, 'price': 357.29, 'order_time': '2026-09-10 20:33:01'}
Sent: {'order_id': 1933, 'customer_id': 166, 'product_id': 11, 'quantity': 7, 'price': 318.44, 'order_time': '2026-09-10 20:33:03'}
Sent: {'order_id': 1934, 'customer_id': 251, 'product_id': 16, 'quantity': 5, 'price': 170.04, 'order_time': '2026-09-10 20:33:04'}
Sent: {'order_id': 1935, 'customer_id': 416, 'product_id': 3, 'quantity': 8, 'price': 381.77, 'order_time': '2026-09-10 20:33:05'}
Sent: {'order_id': 1936, 'customer_id': 454, 'product_id': 13, 'quantity': 6, 'price': 417.02, 'order_time': '2026-09-10 20:33:07'}
Sent: {'order_id': 1937, 'customer_id': 221, 'product_id': 29, 'quantity': 3, 'price': 38.26, 'order_time': '2026-09-10 20:33:08'}
Sent: {'order_id': 1938, 'customer_id': 162, 'product_id': 2, 'quantity': 2, 'price': 407.6, 'order_time': '2026-09-10 20:33:10'}
Sent: {'order_id': 1939, 'customer_id': 155, 'product_id': 6, 'quantity': 7, 'price': 353.99, 'order_time': '2026-09-10 20:33:11'}
Sent: {'order_id': 1940, 'customer_id': 464, 'product_id': 40, 'quantity': 9, 'price': 253.83, 'order_time': '2026-09-10 20:33:13'}
Sent: {'order_id': 1941, 'customer_id': 107, 'product_id': 21, 'quantity': 2, 'price': 271.93, 'order_time': '2026-09-10 20:33:15'}
Sent: {'order_id': 1942, 'customer_id': 152, 'product_id': 29, 'quantity': 5, 'price': 174.69, 'order_time': '2026-09-10 20:33:16'}
Sent: {'order_id': 1943, 'customer_id': 232, 'product_id': 4, 'quantity': 7, 'price': 466.39, 'order_time': '2026-09-10 20:33:18'}
Sent: {'order_id': 1944, 'customer_id': 159, 'product_id': 40, 'quantity': 8, 'price': 462.87, 'order_time': '2026-09-10 20:33:19'}
Sent: {'order_id': 1945, 'customer_id': 205, 'product_id': 30, 'quantity': 9, 'price': 157.2, 'order_time': '2026-09-10 20:33:21'}
Sent: {'order_id': 1946, 'customer_id': 150, 'product_id': 32, 'quantity': 7, 'price': 86.34, 'order_time': '2026-09-10 20:33:22'}
Sent: {'order_id': 1947, 'customer_id': 133, 'product_id': 39, 'quantity': 10, 'price': 107.05, 'order_time': '2026-09-10 20:33:23'}
Sent: {'order_id': 1948, 'customer_id': 247, 'product_id': 38, 'quantity': 9, 'price': 298.77, 'order_time': '2026-09-10 20:33:24'}
Sent: {'order_id': 1949, 'customer_id': 472, 'product_id': 3, 'quantity': 8, 'price': 351.38, 'order_time': '2026-09-10 20:33:25'}
Sent: {'order_id': 1950, 'customer_id': 287, 'product_id': 49, 'quantity': 8, 'price': 479.06, 'order_time': '2026-09-10 20:33:27'}
Sent: {'order_id': 1951, 'customer_id': 272, 'product_id': 4, 'quantity': 2, 'price': 97.43, 'order_time': '2026-09-10 20:33:28'}
Sent: {'order_id': 1952, 'customer_id': 437, 'product_id': 36, 'quantity': 9, 'price': 450.9, 'order_time': '2026-09-10 20:33:30'}
Sent: {'order_id': 1953, 'customer_id': 390, 'product_id': 11, 'quantity': 8, 'price': 374.18, 'order_time': '2026-09-10 20:33:31'}
Sent: {'order_id': 1954, 'customer_id': 205, 'product_id': 35, 'quantity': 2, 'price': 194.75, 'order_time': '2026-09-10 20:33:33'}
Sent: {'order_id': 1955, 'customer_id': 300, 'product_id': 14, 'quantity': 2, 'price': 372.28, 'order_time': '2026-09-10 20:33:35'}
Sent: {'order_id': 1956, 'customer_id': 321, 'product_id': 9, 'quantity': 1, 'price': 379.56, 'order_time': '2026-09-10 20:33:36'}
Sent: {'order_id': 1957, 'customer_id': 307, 'product_id': 13, 'quantity': 3, 'price': 370.21, 'order_time': '2026-09-10 20:33:37'}
Sent: {'order_id': 1958, 'customer_id': 318, 'product_id': 9, 'quantity': 7, 'price': 72.09, 'order_time': '2026-09-10 20:33:39'}
Sent: {'order_id': 1959, 'customer_id': 459, 'product_id': 5, 'quantity': 3, 'price': 178.57, 'order_time': '2026-09-10 20:33:40'}
Sent: {'order_id': 1960, 'customer_id': 190, 'product_id': 5, 'quantity': 10, 'price': 249.25, 'order_time': '2026-09-10 20:33:42'}
Sent: {'order_id': 1961, 'customer_id': 348, 'product_id': 15, 'quantity': 1, 'price': 213.16, 'order_time': '2026-09-10 20:33:43'}
Sent: {'order_id': 1962, 'customer_id': 139, 'product_id': 11, 'quantity': 7, 'price': 200.06, 'order_time': '2026-09-10 20:33:45'}
Sent: {'order_id': 1963, 'customer_id': 449, 'product_id': 33, 'quantity': 8, 'price': 104.38, 'order_time': '2026-09-10 20:33:46'}
Sent: {'order_id': 1964, 'customer_id': 127, 'product_id': 48, 'quantity': 4, 'price': 14.92, 'order_time': '2026-09-10 20:33:48'}
Sent: {'order_id': 1965, 'customer_id': 278, 'product_id': 21, 'quantity': 8, 'price': 457.05, 'order_time': '2026-09-10 20:33:49'}
Sent: {'order_id': 1966, 'customer_id': 342, 'product_id': 42, 'quantity': 1, 'price': 202.07, 'order_time': '2026-09-10 20:33:50'}
Sent: {'order_id': 1967, 'customer_id': 292, 'product_id': 30, 'quantity': 4, 'price': 41.38, 'order_time': '2026-09-10 20:33:52'}
Sent: {'order_id': 1968, 'customer_id': 153, 'product_id': 27, 'quantity': 10, 'price': 400.42, 'order_time': '2026-09-10 20:33:54'}
Sent: {'order_id': 1969, 'customer_id': 489, 'product_id': 44, 'quantity': 7, 'price': 367.78, 'order_time': '2026-09-10 20:33:55'}
Sent: {'order_id': 1970, 'customer_id': 312, 'product_id': 4, 'quantity': 2, 'price': 49.42, 'order_time': '2026-09-10 20:33:57'}
Sent: {'order_id': 1971, 'customer_id': 244, 'product_id': 49, 'quantity': 4, 'price': 413.35, 'order_time': '2026-09-10 20:33:59'}
Sent: {'order_id': 1972, 'customer_id': 414, 'product_id': 20, 'quantity': 2, 'price': 168.78, 'order_time': '2026-09-10 20:34:00'}
Sent: {'order_id': 1973, 'customer_id': 495, 'product_id': 7, 'quantity': 7, 'price': 112.96, 'order_time': '2026-09-10 20:34:01'}
Sent: {'order_id': 1974, 'customer_id': 114, 'product_id': 33, 'quantity': 4, 'price': 339.9, 'order_time': '2026-09-10 20:34:03'}
Sent: {'order_id': 1975, 'customer_id': 227, 'product_id': 27, 'quantity': 3, 'price': 155.54, 'order_time': '2026-09-10 20:34:04'}
Sent: {'order_id': 1976, 'customer_id': 148, 'product_id': 44, 'quantity': 9, 'price': 370.24, 'order_time': '2026-09-10 20:34:06'}
Sent: {'order_id': 1977, 'customer_id': 497, 'product_id': 47, 'quantity': 8, 'price': 166.06, 'order_time': '2026-09-10 20:34:07'}
Sent: {'order_id': 1978, 'customer_id': 374, 'product_id': 24, 'quantity': 5, 'price': 58.44, 'order_time': '2026-09-10 20:34:09'}
Sent: {'order_id': 1979, 'customer_id': 157, 'product_id': 43, 'quantity': 2, 'price': 463.54, 'order_time': '2026-09-10 20:34:10'}
Sent: {'order_id': 1980, 'customer_id': 232, 'product_id': 42, 'quantity': 7, 'price': 401.15, 'order_time': '2026-09-10 20:34:11'}
Sent: {'order_id': 1981, 'customer_id': 274, 'product_id': 11, 'quantity': 9, 'price': 385.85, 'order_time': '2026-09-10 20:34:13'}
Sent: {'order_id': 1982, 'customer_id': 153, 'product_id': 14, 'quantity': 10, 'price': 446.39, 'order_time': '2026-09-10 20:34:14'}
Sent: {'order_id': 1983, 'customer_id': 341, 'product_id': 16, 'quantity': 4, 'price': 259.5, 'order_time': '2026-09-10 20:34:16'}
Sent: {'order_id': 1984, 'customer_id': 122, 'product_id': 3, 'quantity': 1, 'price': 105.81, 'order_time': '2026-09-10 20:34:17'}
Sent: {'order_id': 1985, 'customer_id': 311, 'product_id': 10, 'quantity': 10, 'price': 110.35, 'order_time': '2026-09-10 20:34:18'}
Sent: {'order_id': 1986, 'customer_id': 350, 'product_id': 39, 'quantity': 2, 'price': 449.06, 'order_time': '2026-09-10 20:34:20'}
Sent: {'order_id': 1987, 'customer_id': 332, 'product_id': 3, 'quantity': 9, 'price': 310.72, 'order_time': '2026-09-10 20:34:22'}
Sent: {'order_id': 1988, 'customer_id': 338, 'product_id': 39, 'quantity': 10, 'price': 212.89, 'order_time': '2026-09-10 20:34:23'}
Sent: {'order_id': 1989, 'customer_id': 467, 'product_id': 36, 'quantity': 2, 'price': 485.97, 'order_time': '2026-09-10 20:34:25'}
Sent: {'order_id': 1990, 'customer_id': 281, 'product_id': 9, 'quantity': 1, 'price': 286.43, 'order_time': '2026-09-10 20:34:27'}
Sent: {'order_id': 1991, 'customer_id': 354, 'product_id': 37, 'quantity': 5, 'price': 285.51, 'order_time': '2026-09-10 20:34:28'}
Sent: {'order_id': 1992, 'customer_id': 264, 'product_id': 35, 'quantity': 10, 'price': 159.0, 'order_time': '2026-09-10 20:34:30'}
Sent: {'order_id': 1993, 'customer_id': 214, 'product_id': 28, 'quantity': 9, 'price': 10.69, 'order_time': '2026-09-10 20:34:32'}
Sent: {'order_id': 1994, 'customer_id': 228, 'product_id': 4, 'quantity': 2, 'price': 393.51, 'order_time': '2026-09-10 20:34:33'}
Sent: {'order_id': 1995, 'customer_id': 121, 'product_id': 25, 'quantity': 3, 'price': 251.88, 'order_time': '2026-09-10 20:34:35'}
Sent: {'order_id': 1996, 'customer_id': 312, 'product_id': 25, 'quantity': 6, 'price': 430.1, 'order_time': '2026-09-10 20:34:36'}
Sent: {'order_id': 1997, 'customer_id': 308, 'product_id': 22, 'quantity': 7, 'price': 30.94, 'order_time': '2026-09-10 20:34:37'}
Sent: {'order_id': 1998, 'customer_id': 217, 'product_id': 8, 'quantity': 10, 'price': 470.84, 'order_time': '2026-09-10 20:34:39'}
Sent: {'order_id': 1999, 'customer_id': 297, 'product_id': 25, 'quantity': 2, 'price': 79.36, 'order_time': '2026-09-10 20:34:41'}
Sent: {'order_id': 2000, 'customer_id': 212, 'product_id': 7, 'quantity': 3, 'price': 39.24, 'order_time': '2026-09-10 20:34:42'}
Sent: {'order_id': 2001, 'customer_id': 277, 'product_id': 14, 'quantity': 2, 'price': 490.16, 'order_time': '2026-09-10 20:34:43'}
Sent: {'order_id': 2002, 'customer_id': 207, 'product_id': 9, 'quantity': 8, 'price': 384.79, 'order_time': '2026-09-10 20:34:45'}
Sent: {'order_id': 2003, 'customer_id': 433, 'product_id': 7, 'quantity': 8, 'price': 165.44, 'order_time': '2026-09-10 20:34:46'}
Sent: {'order_id': 2004, 'customer_id': 308, 'product_id': 5, 'quantity': 6, 'price': 437.2, 'order_time': '2026-09-10 20:34:47'}
Sent: {'order_id': 2005, 'customer_id': 421, 'product_id': 22, 'quantity': 8, 'price': 349.12, 'order_time': '2026-09-10 20:34:49'}
Sent: {'order_id': 2006, 'customer_id': 290, 'product_id': 1, 'quantity': 4, 'price': 161.02, 'order_time': '2026-09-10 20:34:50'}
Sent: {'order_id': 2007, 'customer_id': 242, 'product_id': 25, 'quantity': 6, 'price': 84.07, 'order_time': '2026-09-10 20:34:52'}
Sent: {'order_id': 2008, 'customer_id': 336, 'product_id': 1, 'quantity': 10, 'price': 284.21, 'order_time': '2026-09-10 20:34:54'}
Sent: {'order_id': 2009, 'customer_id': 151, 'product_id': 18, 'quantity': 1, 'price': 334.58, 'order_time': '2026-09-10 20:34:55'}
Sent: {'order_id': 2010, 'customer_id': 292, 'product_id': 5, 'quantity': 2, 'price': 47.77, 'order_time': '2026-09-10 20:34:57'}
Sent: {'order_id': 2011, 'customer_id': 133, 'product_id': 22, 'quantity': 2, 'price': 112.38, 'order_time': '2026-09-10 20:34:58'}
Sent: {'order_id': 2012, 'customer_id': 265, 'product_id': 20, 'quantity': 3, 'price': 80.18, 'order_time': '2026-09-10 20:34:59'}
Sent: {'order_id': 2013, 'customer_id': 407, 'product_id': 32, 'quantity': 8, 'price': 169.38, 'order_time': '2026-09-10 20:35:01'}
Sent: {'order_id': 2014, 'customer_id': 216, 'product_id': 46, 'quantity': 10, 'price': 140.13, 'order_time': '2026-09-10 20:35:02'}
Sent: {'order_id': 2015, 'customer_id': 209, 'product_id': 13, 'quantity': 8, 'price': 462.94, 'order_time': '2026-09-10 20:35:04'}
Sent: {'order_id': 2016, 'customer_id': 209, 'product_id': 47, 'quantity': 3, 'price': 51.43, 'order_time': '2026-09-10 20:35:05'}
Sent: {'order_id': 2017, 'customer_id': 211, 'product_id': 21, 'quantity': 10, 'price': 243.17, 'order_time': '2026-09-10 20:35:07'}
Sent: {'order_id': 2018, 'customer_id': 459, 'product_id': 6, 'quantity': 7, 'price': 405.35, 'order_time': '2026-09-10 20:35:09'}
Sent: {'order_id': 2019, 'customer_id': 358, 'product_id': 4, 'quantity': 7, 'price': 399.04, 'order_time': '2026-09-10 20:35:10'}
Sent: {'order_id': 2020, 'customer_id': 439, 'product_id': 10, 'quantity': 7, 'price': 409.03, 'order_time': '2026-09-10 20:35:12'}
Sent: {'order_id': 2021, 'customer_id': 216, 'product_id': 3, 'quantity': 4, 'price': 342.89, 'order_time': '2026-09-10 20:35:13'}
Sent: {'order_id': 2022, 'customer_id': 106, 'product_id': 29, 'quantity': 1, 'price': 48.13, 'order_time': '2026-09-10 20:35:15'}
Sent: {'order_id': 2023, 'customer_id': 416, 'product_id': 45, 'quantity': 1, 'price': 71.34, 'order_time': '2026-09-10 20:35:16'}
Sent: {'order_id': 2024, 'customer_id': 421, 'product_id': 3, 'quantity': 6, 'price': 379.68, 'order_time': '2026-09-10 20:35:18'}
Sent: {'order_id': 2025, 'customer_id': 430, 'product_id': 21, 'quantity': 9, 'price': 244.74, 'order_time': '2026-09-10 20:35:20'}
Sent: {'order_id': 2026, 'customer_id': 342, 'product_id': 15, 'quantity': 9, 'price': 202.78, 'order_time': '2026-09-10 20:35:21'}
